crop,result,source_image,label_file,bbox_index,class_id
755_bbox0.jpg,YES,755.jpg,755.txt,0,0.0
756_bbox0.jpg,YES,756.jpg,756.txt,0,0.0
757_bbox0.jpg,はい。,757.jpg,757.txt,0,0.0
758_bbox0.jpg,NO,758.jpg,758.txt,0,0.0
759_bbox0.jpg,YES,759.jpg,759.txt,0,0.0
76_bbox0.jpg,YES,76.jpg,76.txt,0,0.0
760_bbox0.jpg,NO,760.jpg,760.txt,0,0.0
761_bbox0.jpg,YES,761.jpg,761.txt,0,0.0
762_bbox0.jpg,NO,762.jpg,762.txt,0,0.0
763_bbox0.jpg,YES,763.jpg,763.txt,0,0.0
764_bbox0.jpg,YES,764.jpg,764.txt,0,0.0
765_bbox0.jpg,YES,765.jpg,765.txt,0,0.0
766_bbox0.jpg,はい、これは日本の車のナンバ,766.jpg,766.txt,0,0.0
766_bbox1.jpg,NO,766.jpg,766.txt,1,1.0
767_bbox0.jpg,YES,767.jpg,767.txt,0,0.0
768_bbox0.jpg,YES,768.jpg,768.txt,0,0.0
769_bbox0.jpg,YES,769.jpg,769.txt,0,0.0
77_bbox0.jpg,YES,77.jpg,77.txt,0,0.0
770_bbox0.jpg,YES,770.jpg,770.txt,0,0.0
771_bbox0.jpg,YES,771.jpg,771.txt,0,0.0
772_bbox0.jpg,YES,772.jpg,772.txt,0,0.0
773_bbox0.jpg,YES,773.jpg,773.txt,0,0.0
774_bbox0.jpg,YES,774.jpg,774.txt,0,0.0
775_bbox0.jpg,YES,775.jpg,775.txt,0,0.0
776_bbox0.jpg,NO,776.jpg,776.txt,0,0.0
777_bbox0.jpg,YES,777.jpg,777.txt,0,0.0
778_bbox0.jpg,YES,778.jpg,778.txt,0,0.0
779_bbox0.jpg,YES,779.jpg,779.txt,0,0.0
78_bbox0.jpg,YES,78.jpg,78.txt,0,0.0
780_bbox0.jpg,YES,780.jpg,780.txt,0,0.0
781_bbox0.jpg,YES,781.jpg,781.txt,0,0.0
782_bbox0.jpg,YES,782.jpg,782.txt,0,0.0
783_bbox0.jpg,YES,783.jpg,783.txt,0,0.0
784_bbox0.jpg,YES,784.jpg,784.txt,0,0.0
785_bbox0.jpg,YES,785.jpg,785.txt,0,0.0
786_bbox0.jpg,YES,786.jpg,786.txt,0,0.0
787_bbox0.jpg,YES,787.jpg,787.txt,0,0.0
788_bbox0.jpg,YES,788.jpg,788.txt,0,0.0
789_bbox0.jpg,YES,789.jpg,789.txt,0,0.0
79_bbox0.jpg,YES,79.jpg,79.txt,0,0.0
790_bbox0.jpg,YES,790.jpg,790.txt,0,0.0
791_bbox0.jpg,YES,791.jpg,791.txt,0,0.0
792_bbox0.jpg,YES,792.jpg,792.txt,0,0.0
793_bbox0.jpg,YES,793.jpg,793.txt,0,0.0
794_bbox0.jpg,YES,794.jpg,794.txt,0,0.0
795_bbox0.jpg,YES,795.jpg,795.txt,0,0.0
796_bbox0.jpg,YES,796.jpg,796.txt,0,0.0
797_bbox0.jpg,YES,797.jpg,797.txt,0,0.0
798_bbox0.jpg,YES,798.jpg,798.txt,0,0.0
799_bbox0.jpg,YES,799.jpg,799.txt,0,0.0
8_bbox0.jpg,NO,8.jpg,8.txt,0,1.0
8_bbox1.jpg,YES,8.jpg,8.txt,1,1.0
80_bbox0.jpg,NO,80.jpg,80.txt,0,0.0
800_bbox0.jpg,YES,800.jpg,800.txt,0,0.0
801_bbox0.jpg,YES,801.jpg,801.txt,0,0.0
802_bbox0.jpg,YES,802.jpg,802.txt,0,0.0
803_bbox0.jpg,YES,803.jpg,803.txt,0,0.0
804_bbox0.jpg,YES,804.jpg,804.txt,0,0.0
805_bbox0.jpg,YES,805.jpg,805.txt,0,0.0
806_bbox0.jpg,YES,806.jpg,806.txt,0,0.0
807_bbox0.jpg,YES,807.jpg,807.txt,0,0.0
808_bbox0.jpg,YES,808.jpg,808.txt,0,0.0
809_bbox0.jpg,YES,809.jpg,809.txt,0,0.0
81_bbox0.jpg,NO,81.jpg,81.txt,0,0.0
810_bbox0.jpg,NO,810.jpg,810.txt,0,0.0
810_bbox1.jpg,NO,810.jpg,810.txt,1,0.0
811_bbox0.jpg,NO,811.jpg,811.txt,0,0.0
812_bbox0.jpg,YES,812.jpg,812.txt,0,0.0
813_bbox0.jpg,YES,813.jpg,813.txt,0,0.0
814_bbox0.jpg,YES,814.jpg,814.txt,0,0.0
815_bbox0.jpg,YES,815.jpg,815.txt,0,0.0
816_bbox0.jpg,YES,816.jpg,816.txt,0,0.0
817_bbox0.jpg,YES,817.jpg,817.txt,0,0.0
818_bbox0.jpg,NO,818.jpg,818.txt,0,0.0
819_bbox0.jpg,YES,819.jpg,819.txt,0,0.0
82_bbox0.jpg,YES,82.jpg,82.txt,0,0.0
820_bbox0.jpg,YES,820.jpg,820.txt,0,0.0
821_bbox0.jpg,NO,821.jpg,821.txt,0,0.0
822_bbox0.jpg,YES,822.jpg,822.txt,0,0.0
823_bbox0.jpg,YES,823.jpg,823.txt,0,0.0
824_bbox0.jpg,YES,824.jpg,824.txt,0,0.0
825_bbox0.jpg,YES,825.jpg,825.txt,0,0.0
826_bbox0.jpg,YES,826.jpg,826.txt,0,0.0
827_bbox0.jpg,YES,827.jpg,827.txt,0,0.0
828_bbox0.jpg,YES,828.jpg,828.txt,0,0.0
829_bbox0.jpg,YES,829.jpg,829.txt,0,0.0
83_bbox0.jpg,YES,83.jpg,83.txt,0,0.0
830_bbox0.jpg,YES,830.jpg,830.txt,0,0.0
831_bbox0.jpg,YES,831.jpg,831.txt,0,0.0
832_bbox0.jpg,YES,832.jpg,832.txt,0,0.0
833_bbox0.jpg,YES,833.jpg,833.txt,0,0.0
834_bbox0.jpg,YES,834.jpg,834.txt,0,0.0
835_bbox0.jpg,YES,835.jpg,835.txt,0,0.0
836_bbox0.jpg,YES,836.jpg,836.txt,0,0.0
837_bbox0.jpg,YES,837.jpg,837.txt,0,0.0
838_bbox0.jpg,YES,838.jpg,838.txt,0,0.0
839_bbox0.jpg,YES,839.jpg,839.txt,0,0.0
84_bbox0.jpg,YES,84.jpg,84.txt,0,0.0
840_bbox0.jpg,NO,840.jpg,840.txt,0,0.0
841_bbox0.jpg,YES,841.jpg,841.txt,0,0.0
842_bbox0.jpg,YES,842.jpg,842.txt,0,0.0
842_bbox1.jpg,YES,842.jpg,842.txt,1,1.0
843_bbox0.jpg,YES,843.jpg,843.txt,0,0.0
844_bbox0.jpg,YES,844.jpg,844.txt,0,0.0
845_bbox0.jpg,YES,845.jpg,845.txt,0,0.0
846_bbox0.jpg,YES,846.jpg,846.txt,0,0.0
847_bbox0.jpg,YES,847.jpg,847.txt,0,0.0
848_bbox0.jpg,YES,848.jpg,848.txt,0,0.0
849_bbox0.jpg,YES,849.jpg,849.txt,0,0.0
85_bbox0.jpg,YES,85.jpg,85.txt,0,0.0
850_bbox0.jpg,YES,850.jpg,850.txt,0,0.0
851_bbox0.jpg,YES,851.jpg,851.txt,0,0.0
852_bbox0.jpg,YES,852.jpg,852.txt,0,0.0
853_bbox0.jpg,YES,853.jpg,853.txt,0,0.0
854_bbox0.jpg,YES,854.jpg,854.txt,0,0.0
854_bbox1.jpg,NO,854.jpg,854.txt,1,0.0
855_bbox0.jpg,YES,855.jpg,855.txt,0,0.0
856_bbox0.jpg,NO,856.jpg,856.txt,0,0.0
857_bbox0.jpg,YES,857.jpg,857.txt,0,0.0
857_bbox1.jpg,いいえ。,857.jpg,857.txt,1,0.0
858_bbox0.jpg,YES,858.jpg,858.txt,0,0.0
859_bbox0.jpg,YES,859.jpg,859.txt,0,0.0
859_bbox1.jpg,NO,859.jpg,859.txt,1,0.0
86_bbox0.jpg,YES,86.jpg,86.txt,0,0.0
860_bbox0.jpg,NO,860.jpg,860.txt,0,0.0
861_bbox0.jpg,YES,861.jpg,861.txt,0,0.0
862_bbox0.jpg,YES,862.jpg,862.txt,0,0.0
863_bbox0.jpg,YES,863.jpg,863.txt,0,0.0
864_bbox0.jpg,YES,864.jpg,864.txt,0,0.0
865_bbox0.jpg,YES,865.jpg,865.txt,0,0.0
866_bbox0.jpg,YES,866.jpg,866.txt,0,1.0
867_bbox0.jpg,YES,867.jpg,867.txt,0,0.0
868_bbox0.jpg,YES,868.jpg,868.txt,0,0.0
869_bbox0.jpg,YES,869.jpg,869.txt,0,0.0
87_bbox0.jpg,YES,87.jpg,87.txt,0,0.0
87_bbox1.jpg,申し訳ありませんが、この画像だけでは明確,87.jpg,87.txt,1,0.0
870_bbox0.jpg,YES,870.jpg,870.txt,0,0.0
871_bbox0.jpg,YES,871.jpg,871.txt,0,0.0
872_bbox0.jpg,YES,872.jpg,872.txt,0,0.0
873_bbox0.jpg,YES,873.jpg,873.txt,0,0.0
874_bbox0.jpg,YES,874.jpg,874.txt,0,0.0
875_bbox0.jpg,YES,875.jpg,875.txt,0,0.0
876_bbox0.jpg,YES,876.jpg,876.txt,0,0.0
877_bbox0.jpg,YES,877.jpg,877.txt,0,0.0
878_bbox0.jpg,YES,878.jpg,878.txt,0,0.0
879_bbox0.jpg,YES,879.jpg,879.txt,0,0.0
88_bbox0.jpg,YES,88.jpg,88.txt,0,0.0
880_bbox0.jpg,YES,880.jpg,880.txt,0,0.0
881_bbox0.jpg,YES,881.jpg,881.txt,0,0.0
882_bbox0.jpg,NO,882.jpg,882.txt,0,0.0
883_bbox0.jpg,NO,883.jpg,883.txt,0,0.0
884_bbox0.jpg,YES,884.jpg,884.txt,0,0.0
885_bbox0.jpg,YES,885.jpg,885.txt,0,0.0
886_bbox0.jpg,Yes.,886.jpg,886.txt,0,0.0
887_bbox0.jpg,YES,887.jpg,887.txt,0,0.0
888_bbox0.jpg,NO,888.jpg,888.txt,0,0.0
889_bbox0.jpg,YES,889.jpg,889.txt,0,0.0
89_bbox0.jpg,YES,89.jpg,89.txt,0,0.0
890_bbox0.jpg,YES,890.jpg,890.txt,0,0.0
891_bbox0.jpg,YES,891.jpg,891.txt,0,0.0
892_bbox0.jpg,NO,892.jpg,892.txt,0,0.0
893_bbox0.jpg,YES,893.jpg,893.txt,0,0.0
894_bbox0.jpg,YES,894.jpg,894.txt,0,0.0
895_bbox0.jpg,NO,895.jpg,895.txt,0,0.0
896_bbox0.jpg,YES,896.jpg,896.txt,0,0.0
897_bbox0.jpg,YES,897.jpg,897.txt,0,0.0
898_bbox0.jpg,YES,898.jpg,898.txt,0,0.0
899_bbox0.jpg,YES,899.jpg,899.txt,0,0.0
9_bbox0.jpg,YES,9.jpg,9.txt,0,0.0
90_bbox0.jpg,YES,90.jpg,90.txt,0,0.0
900_bbox0.jpg,YES,900.jpg,900.txt,0,0.0
901_bbox0.jpg,YES,901.jpg,901.txt,0,0.0
901_bbox1.jpg,NO,901.jpg,901.txt,1,1.0
902_bbox0.jpg,YES,902.jpg,902.txt,0,0.0
903_bbox0.jpg,NO,903.jpg,903.txt,0,0.0
904_bbox0.jpg,YES,904.jpg,904.txt,0,0.0
905_bbox0.jpg,YES,905.jpg,905.txt,0,0.0
906_bbox0.jpg,YES,906.jpg,906.txt,0,0.0
907_bbox0.jpg,NO,907.jpg,907.txt,0,0.0
908_bbox0.jpg,YES,908.jpg,908.txt,0,0.0
909_bbox0.jpg,NO,909.jpg,909.txt,0,0.0
91_bbox0.jpg,YES,91.jpg,91.txt,0,0.0
910_bbox0.jpg,YES,910.jpg,910.txt,0,0.0
911_bbox0.jpg,YES,911.jpg,911.txt,0,0.0
912_bbox0.jpg,NO,912.jpg,912.txt,0,0.0
913_bbox0.jpg,YES,913.jpg,913.txt,0,0.0
914_bbox0.jpg,YES,914.jpg,914.txt,0,0.0
914_bbox1.jpg,YES,914.jpg,914.txt,1,0.0
915_bbox0.jpg,YES,915.jpg,915.txt,0,0.0
916_bbox0.jpg,YES,916.jpg,916.txt,0,0.0
917_bbox0.jpg,YES,917.jpg,917.txt,0,0.0
918_bbox0.jpg,YES,918.jpg,918.txt,0,0.0
919_bbox0.jpg,NO,919.jpg,919.txt,0,0.0
92_bbox0.jpg,YES,92.jpg,92.txt,0,0.0
92_bbox1.jpg,YES,92.jpg,92.txt,1,1.0
920_bbox0.jpg,YES,920.jpg,920.txt,0,0.0
921_bbox0.jpg,NO,921.jpg,921.txt,0,0.0
922_bbox0.jpg,YES,922.jpg,922.txt,0,0.0
923_bbox0.jpg,YES,923.jpg,923.txt,0,0.0
924_bbox0.jpg,YES,924.jpg,924.txt,0,0.0
924_bbox1.jpg,NO,924.jpg,924.txt,1,0.0
925_bbox0.jpg,YES,925.jpg,925.txt,0,0.0
926_bbox0.jpg,YES,926.jpg,926.txt,0,0.0
926_bbox1.jpg,NO,926.jpg,926.txt,1,0.0
927_bbox0.jpg,YES,927.jpg,927.txt,0,0.0
928_bbox0.jpg,YES,928.jpg,928.txt,0,0.0
929_bbox0.jpg,YES,929.jpg,929.txt,0,0.0
93_bbox0.jpg,YES,93.jpg,93.txt,0,0.0
930_bbox0.jpg,YES,930.jpg,930.txt,0,0.0
931_bbox0.jpg,YES,931.jpg,931.txt,0,0.0
932_bbox0.jpg,YES,932.jpg,932.txt,0,0.0
933_bbox0.jpg,YES,933.jpg,933.txt,0,0.0
934_bbox0.jpg,YES,934.jpg,934.txt,0,0.0
935_bbox0.jpg,YES,935.jpg,935.txt,0,0.0
936_bbox0.jpg,YES,936.jpg,936.txt,0,0.0
937_bbox0.jpg,NO,937.jpg,937.txt,0,0.0
938_bbox0.jpg,YES,938.jpg,938.txt,0,0.0
939_bbox0.jpg,NO,939.jpg,939.txt,0,0.0
94_bbox0.jpg,YES,94.jpg,94.txt,0,0.0
940_bbox0.jpg,YES,940.jpg,940.txt,0,0.0
941_bbox0.jpg,NO,941.jpg,941.txt,0,0.0
941_bbox1.jpg,YES,941.jpg,941.txt,1,0.0
942_bbox0.jpg,YES,942.jpg,942.txt,0,0.0
943_bbox0.jpg,YES,943.jpg,943.txt,0,0.0
944_bbox0.jpg,YES,944.jpg,944.txt,0,0.0
945_bbox0.jpg,YES,945.jpg,945.txt,0,0.0
946_bbox0.jpg,NO,946.jpg,946.txt,0,0.0
947_bbox0.jpg,YES,947.jpg,947.txt,0,0.0
948_bbox0.jpg,Yes,948.jpg,948.txt,0,0.0
949_bbox0.jpg,YES,949.jpg,949.txt,0,0.0
95_bbox0.jpg,YES,95.jpg,95.txt,0,0.0
950_bbox0.jpg,YES,950.jpg,950.txt,0,0.0
951_bbox0.jpg,NO,951.jpg,951.txt,0,0.0
952_bbox0.jpg,はい。,952.jpg,952.txt,0,0.0
953_bbox0.jpg,YES,953.jpg,953.txt,0,0.0
954_bbox0.jpg,YES,954.jpg,954.txt,0,0.0
955_bbox0.jpg,YES,955.jpg,955.txt,0,0.0
956_bbox0.jpg,YES,956.jpg,956.txt,0,0.0
957_bbox0.jpg,YES,957.jpg,957.txt,0,0.0
958_bbox0.jpg,YES,958.jpg,958.txt,0,0.0
959_bbox0.jpg,YES,959.jpg,959.txt,0,0.0
96_bbox0.jpg,YES,96.jpg,96.txt,0,1.0
960_bbox0.jpg,NO,960.jpg,960.txt,0,0.0
961_bbox0.jpg,YES,961.jpg,961.txt,0,0.0
962_bbox0.jpg,YES,962.jpg,962.txt,0,0.0
963_bbox0.jpg,NO,963.jpg,963.txt,0,0.0
964_bbox0.jpg,YES,964.jpg,964.txt,0,0.0
965_bbox0.jpg,YES,965.jpg,965.txt,0,0.0
966_bbox0.jpg,YES,966.jpg,966.txt,0,0.0
967_bbox0.jpg,YES,967.jpg,967.txt,0,0.0
968_bbox0.jpg,YES,968.jpg,968.txt,0,0.0
969_bbox0.jpg,YES,969.jpg,969.txt,0,0.0
97_bbox0.jpg,YES,97.jpg,97.txt,0,0.0
970_bbox0.jpg,YES,970.jpg,970.txt,0,0.0
971_bbox0.jpg,YES,971.jpg,971.txt,0,0.0
972_bbox0.jpg,YES,972.jpg,972.txt,0,0.0
973_bbox0.jpg,YES,973.jpg,973.txt,0,0.0
974_bbox0.jpg,YES,974.jpg,974.txt,0,0.0
975_bbox0.jpg,NO,975.jpg,975.txt,0,0.0
975_bbox1.jpg,YES,975.jpg,975.txt,1,0.0
976_bbox0.jpg,YES,976.jpg,976.txt,0,0.0
977_bbox0.jpg,YES,977.jpg,977.txt,0,0.0
978_bbox0.jpg,YES,978.jpg,978.txt,0,0.0
979_bbox0.jpg,NO,979.jpg,979.txt,0,0.0
98_bbox0.jpg,YES,98.jpg,98.txt,0,0.0
980_bbox0.jpg,YES,980.jpg,980.txt,0,0.0
980_bbox1.jpg,YES,980.jpg,980.txt,1,1.0
981_bbox0.jpg,NO,981.jpg,981.txt,0,0.0
982_bbox0.jpg,YES,982.jpg,982.txt,0,0.0
983_bbox0.jpg,YES,983.jpg,983.txt,0,0.0
984_bbox0.jpg,YES,984.jpg,984.txt,0,0.0
985_bbox0.jpg,YES,985.jpg,985.txt,0,0.0
986_bbox0.jpg,YES,986.jpg,986.txt,0,0.0
987_bbox0.jpg,YES,987.jpg,987.txt,0,0.0
988_bbox0.jpg,YES,988.jpg,988.txt,0,0.0
989_bbox0.jpg,NO,989.jpg,989.txt,0,0.0
989_bbox1.jpg,YES,989.jpg,989.txt,1,0.0
99_bbox0.jpg,YES,99.jpg,99.txt,0,0.0
990_bbox0.jpg,YES,990.jpg,990.txt,0,0.0
991_bbox0.jpg,NO,991.jpg,991.txt,0,0.0
992_bbox0.jpg,YES,992.jpg,992.txt,0,0.0
993_bbox0.jpg,YES,993.jpg,993.txt,0,0.0
994_bbox0.jpg,YES,994.jpg,994.txt,0,0.0
994_bbox1.jpg,NO,994.jpg,994.txt,1,0.0
995_bbox0.jpg,YES,995.jpg,995.txt,0,0.0
996_bbox0.jpg,YES,996.jpg,996.txt,0,0.0
997_bbox0.jpg,YES,997.jpg,997.txt,0,0.0
998_bbox0.jpg,YES,998.jpg,998.txt,0,0.0
999_bbox0.jpg,YES,999.jpg,999.txt,0,0.0
